99,99,0.0,28.5,1.0,0.0,0.0,8.0,0.0,1.0,3,3,2,3,0,167.0,500,0
100,100,1.0,37.5,1.75,1.0,1.0,0.0,2.0,0.25,3,1,0,3,0,164.0,400,0
101,101,1.0,35.25,16.5,1.0,1.0,0.0,0.0,4.0,3,1,0,1,0,80.0,0,0
102,102,1.0,18.67,5.0,0.0,0.0,8.0,0.0,0.375,3,3,2,1,0,0.0,38,0
103,103,1.0,25.0,12.0,0.0,0.0,5.0,0.0,2.25,3,3,2,3,0,120.0,5,0
104,104,1.0,27.83,4.0,1.0,1.0,3.0,1.0,5.75,3,3,2,3,0,75.0,0,0
105,105,1.0,54.83,15.5,0.0,0.0,11.0,5.0,0.0,3,3,20,1,0,152.0,130,0
106,106,1.0,28.75,1.165,0.0,0.0,5.0,0.0,0.5,3,1,0,1,3,280.0,0,0
107,107,0.0,25.0,11.0,1.0,1.0,12.0,0.0,4.5,3,1,0,1,0,120.0,0,0
108,108,1.0,40.92,2.25,1.0,1.0,10.0,1.0,10.0,3,1,0,3,0,176.0,0,0
109,109,0.0,19.75,0.75,0.0,0.0,0.0,0.0,0.795,3,3,5,3,0,140.0,5,0
110,110,1.0,29.17,3.5,0.0,0.0,9.0,0.0,3.5,3,3,3,3,0,329.0,0,0
111,111,0.0,24.5,1.04,1.0,1.0,13.0,13.0,0.5,3,3,3,1,0,180.0,147,0
112,112,1.0,24.58,12.5,0.0,0.0,9.0,0.0,0.875,3,1,0,3,0,260.0,0,0
113,113,0.0,33.75,0.75,0.0,0.0,5.0,2.0,1.0,3,3,3,3,0,212.0,0,0
114,114,1.0,20.67,1.25,1.0,1.0,0.0,1.0,1.375,3,3,3,3,0,140.0,210,0
115,115,0.0,25.42,1.125,0.0,0.0,8.0,0.0,1.29,3,3,2,1,0,200.0,0,0
116,116,1.0,37.75,7.0,0.0,0.0,8.0,1.0,11.5,3,3,7,3,0,300.0,5,0
117,117,1.0,52.5,6.5,0.0,0.0,5.0,0.0,6.29,3,3,15,1,0,0.0,11202,1
118,118,1.0,57.83,7.04,0.0,0.0,6.0,0.0,14.0,3,3,6,3,0,360.0,1332,1
119,119,0.0,20.75,10.335,0.0,0.0,2.0,1.0,0.335,3,3,1,3,0,80.0,50,1
120,120,1.0,39.92,6.21,0.0,0.0,8.0,0.0,0.04,3,3,1,1,0,200.0,300,1
121,121,1.0,25.67,12.5,0.0,0.0,2.0,0.0,1.21,3,3,67,3,0,140.0,258,1
122,122,0.0,24.75,12.5,0.0,0.0,12.0,0.0,1.5,3,3,12,3,0,120.0,567,1
123,123,0.0,44.17,6.665,0.0,0.0,8.0,0.0,7.375,3,3,3,3,0,0.0,0,1
124,124,0.0,23.5,9.0,0.0,0.0,8.0,0.0,8.5,3,3,5,3,0,120.0,0,1
125,125,1.0,34.92,5.0,0.0,0.0,10.0,1.0,7.5,3,3,6,3,0,0.0,1000,1
126,126,1.0,47.67,2.5,0.0,0.0,6.0,2.0,2.5,3,3,12,3,0,410.0,2510,1
127,127,1.0,22.75,11.0,0.0,0.0,8.0,0.0,2.5,3,3,7,3,0,100.0,809,1
128,128,1.0,34.42,4.25,0.0,0.0,3.0,2.0,3.25,3,3,2,1,0,274.0,610,1
129,129,0.0,28.42,3.5,0.0,0.0,9.0,0.0,0.835,3,1,0,1,3,280.0,0,1
130,130,1.0,67.75,5.5,0.0,0.0,11.0,5.0,13.0,3,3,1,3,0,0.0,0,1
131,131,1.0,20.42,1.835,0.0,0.0,0.0,0.0,2.25,3,3,1,1,0,100.0,150,1
132,132,0.0,47.42,8.0,0.0,0.0,11.0,2.0,6.5,3,3,6,1,0,375.0,51100,1
133,133,1.0,36.25,5.0,0.0,0.0,0.0,2.0,2.5,3,3,6,1,0,0.0,367,1
134,134,1.0,32.67,5.5,0.0,0.0,8.0,1.0,5.5,3,3,12,3,0,408.0,1000,1
135,135,1.0,48.58,6.5,0.0,0.0,8.0,1.0,6.0,3,1,0,3,0,350.0,0,1
136,136,1.0,39.92,0.54,1.0,1.0,12.0,0.0,0.5,3,3,3,1,0,200.0,1000,1
137,137,1.0,33.58,2.75,0.0,0.0,6.0,0.0,4.25,3,3,6,1,0,204.0,0,1
138,138,0.0,18.83,9.5,0.0,0.0,9.0,0.0,1.625,3,3,6,3,0,40.0,600,1
139,139,0.0,26.92,13.5,0.0,0.0,8.0,1.0,5.0,3,3,2,1,0,0.0,5000,1
140,140,0.0,31.25,3.75,0.0,0.0,2.0,1.0,0.625,3,3,9,3,0,181.0,0,1
141,141,0.0,56.5,16.0,0.0,0.0,4.0,13.0,0.0,3,3,15,1,0,0.0,247,1
142,142,1.0,43.0,0.29,1.0,1.0,2.0,1.0,1.75,3,3,8,1,0,100.0,375,1
143,143,1.0,22.33,11.0,0.0,0.0,9.0,0.0,2.0,3,3,1,1,0,80.0,278,1
144,144,1.0,27.25,1.665,0.0,0.0,2.0,1.0,5.085,3,3,9,1,0,399.0,827,1
145,145,1.0,32.83,2.5,0.0,0.0,2.0,1.0,2.75,3,3,6,1,0,160.0,2072,1
146,146,1.0,23.25,1.5,0.0,0.0,8.0,0.0,2.375,3,3,3,3,0,0.0,582,1
147,147,0.0,40.33,7.54,1.0,1.0,8.0,1.0,8.0,3,3,14,1,0,0.0,2300,1
148,148,0.0,30.5,6.5,0.0,0.0,0.0,2.0,4.0,3,3,7,3,0,0.0,3065,1
149,149,0.0,52.83,15.0,0.0,0.0,0.0,0.0,5.5,3,3,14,1,0,0.0,2200,1
150,150,0.0,46.67,0.46,0.0,0.0,2.0,1.0,0.415,3,3,11,3,0,440.0,6,1
151,151,0.0,58.33,10.0,0.0,0.0,8.0,0.0,4.0,3,3,14,1,0,0.0,1602,1
152,152,1.0,37.33,6.5,0.0,0.0,6.0,1.0,4.25,3,3,12,3,0,93.0,0,1
153,153,1.0,23.08,2.5,0.0,0.0,0.0,0.0,1.085,3,3,11,3,0,60.0,2184,1
154,154,1.0,32.75,1.5,0.0,0.0,2.0,1.0,5.5,3,3,3,3,0,0.0,0,1
155,155,0.0,21.67,11.5,1.0,1.0,4.0,4.0,0.0,3,3,11,3,0,0.0,0,1
156,156,0.0,28.5,3.04,1.0,1.0,10.0,1.0,2.54,3,3,1,1,0,70.0,0,1
157,157,0.0,68.67,15.0,0.0,0.0,11.0,5.0,0.0,3,3,14,1,0,0.0,3376,1
158,158,1.0,28.0,2.0,0.0,0.0,5.0,1.0,4.165,3,3,2,3,0,181.0,0,1
159,159,1.0,34.08,0.08,1.0,1.0,6.0,2.0,0.04,3,3,1,3,0,280.0,2000,1
160,160,1.0,27.67,2.0,0.0,0.0,10.0,1.0,1.0,3,3,4,1,0,140.0,7544,1
161,161,1.0,44.0,2.0,0.0,0.0,6.0,0.0,1.75,3,3,2,3,0,0.0,15,1
162,162,1.0,25.08,1.71,0.0,0.0,10.0,0.0,1.665,3,3,1,3,0,395.0,20,1
163,163,1.0,32.0,1.75,1.0,1.0,11.0,1.0,0.04,3,1,0,3,0,393.0,0,1
164,164,0.0,60.58,16.5,0.0,0.0,8.0,0.0,11.0,3,1,0,3,0,21.0,10561,1
165,165,0.0,40.83,10.0,0.0,0.0,8.0,1.0,1.75,3,1,0,1,0,29.0,837,1
166,166,1.0,19.33,9.5,0.0,0.0,8.0,0.0,1.0,3,1,0,3,0,60.0,400,1
167,167,0.0,32.33,0.54,0.0,0.0,2.0,0.0,0.04,3,1,0,1,0,440.0,11177,1
168,168,1.0,36.67,3.25,0.0,0.0,8.0,1.0,9.0,3,1,0,3,0,102.0,639,1
169,169,1.0,37.5,1.125,1.0,1.0,1.0,0.0,1.5,1,1,0,3,0,431.0,0,1
170,170,0.0,25.08,2.54,1.0,1.0,12.0,0.0,0.25,3,1,0,3,0,370.0,0,1
171,171,1.0,41.33,0.0,0.0,0.0,0.0,2.0,15.0,3,1,0,1,0,0.0,0,1
172,172,1.0,56.0,12.5,0.0,0.0,5.0,1.0,8.0,3,1,0,3,0,24.0,2028,1
173,173,0.0,49.83,13.585,0.0,0.0,5.0,1.0,8.5,3,1,0,3,0,0.0,0,1
174,174,1.0,22.67,10.5,0.0,0.0,8.0,1.0,1.335,3,1,0,1,0,100.0,0,1
175,175,1.0,27.0,1.5,1.0,1.0,9.0,0.0,0.375,3,1,0,3,0,260.0,1065,1
176,176,1.0,25.0,12.5,0.0,0.0,12.0,0.0,3.0,3,1,0,3,3,20.0,0,1
177,177,0.0,26.08,8.665,0.0,0.0,12.0,0.0,1.415,3,1,0,1,0,160.0,150,1
178,178,0.0,18.42,9.25,0.0,0.0,8.0,0.0,1.21,3,3,4,1,0,60.0,540,1
179,179,1.0,20.17,8.17,0.0,0.0,12.0,0.0,1.96,3,3,14,1,0,60.0,158,1
180,180,1.0,47.67,0.29,0.0,0.0,0.0,2.0,15.0,3,3,20,1,0,0.0,15000,1
181,181,0.0,21.25,2.335,0.0,0.0,3.0,2.0,0.5,3,3,4,1,3,80.0,0,1
182,182,0.0,20.67,3.0,0.0,0.0,8.0,0.0,0.165,3,3,3,1,0,100.0,6,1
183,183,0.0,57.08,19.5,0.0,0.0,0.0,0.0,5.5,3,3,7,1,0,0.0,3000,1
184,184,0.0,22.42,5.665,0.0,0.0,8.0,0.0,2.585,3,3,7,1,0,129.0,3257,1
185,185,1.0,48.75,8.5,0.0,0.0,0.0,1.0,12.5,3,3,9,1,0,181.0,1655,1
186,186,1.0,40.0,6.5,0.0,0.0,12.0,2.0,3.5,3,3,1,1,0,0.0,500,1
187,187,1.0,40.58,5.0,0.0,0.0,0.0,0.0,5.0,3,3,7,1,0,0.0,3065,1
188,188,0.0,28.67,1.04,0.0,0.0,0.0,0.0,2.5,3,3,5,3,0,300.0,1430,1
189,189,0.0,33.08,4.625,0.0,0.0,8.0,1.0,1.625,3,3,2,1,0,0.0,0,1
190,190,1.0,21.33,10.5,0.0,0.0,0.0,0.0,3.0,3,1,0,3,0,0.0,0,1
191,191,1.0,42.0,0.205,0.0,0.0,3.0,1.0,5.125,3,1,0,1,0,400.0,0,1
192,192,1.0,41.75,0.96,0.0,0.0,10.0,0.0,2.5,3,1,0,1,0,510.0,600,1
193,193,1.0,22.67,1.585,1.0,1.0,9.0,0.0,3.085,3,3,6,1,0,80.0,0,1
194,194,1.0,34.5,4.04,1.0,1.0,3.0,2.0,8.5,3,3,7,3,0,195.0,0,1
195,195,1.0,28.25,5.04,1.0,1.0,0.0,2.0,1.5,3,3,8,3,0,144.0,7,1
196,196,1.0,33.17,3.165,1.0,1.0,10.0,0.0,3.165,3,3,3,3,0,380.0,0,1
197,197,1.0,48.17,7.625,0.0,0.0,9.0,1.0,15.5,3,3,12,1,0,0.0,790,1
198,198,1.0,27.58,2.04,1.0,1.0,12.0,0.0,2.0,3,3,3,3,0,370.0,560,1
199,199,1.0,22.58,10.04,0.0,0.0,10.0,0.0,0.04,3,3,9,1,0,60.0,396,1
200,200,0.0,24.08,0.5,0.0,0.0,8.0,1.0,1.25,3,3,1,1,0,0.0,678,1
201,201,0.0,41.33,1.0,0.0,0.0,3.0,2.0,2.25,3,1,0,3,0,0.0,300,1
203,203,0.0,20.75,10.25,0.0,0.0,8.0,0.0,0.71,3,3,2,3,0,49.0,0,1
204,204,1.0,36.33,2.125,1.0,1.0,9.0,0.0,0.085,3,3,1,1,0,50.0,1187,1
205,205,0.0,35.42,12.0,0.0,0.0,8.0,1.0,14.0,3,3,8,1,0,0.0,6590,1
207,207,1.0,28.67,9.335,0.0,0.0,8.0,1.0,5.665,3,3,6,1,0,381.0,168,1
208,208,1.0,35.17,2.5,0.0,0.0,5.0,0.0,4.5,3,3,7,1,0,150.0,1270,1
209,209,1.0,39.5,4.25,0.0,0.0,0.0,2.0,6.5,3,3,16,1,0,117.0,1210,1
210,210,1.0,39.33,5.875,0.0,0.0,2.0,1.0,10.0,3,3,14,3,0,399.0,0,1
211,211,1.0,24.33,6.625,1.0,1.0,1.0,0.0,5.5,3,1,0,3,3,100.0,0,1
212,212,1.0,60.08,14.5,0.0,0.0,13.0,13.0,18.0,3,3,15,3,0,0.0,1000,1
213,213,1.0,23.08,11.5,0.0,0.0,3.0,0.0,3.5,3,3,9,1,0,56.0,742,1
214,214,1.0,26.67,2.71,1.0,1.0,2.0,0.0,5.25,3,3,1,1,0,211.0,0,1
215,215,1.0,48.17,3.5,0.0,0.0,12.0,0.0,3.5,3,1,0,1,3,230.0,0,1
216,216,1.0,41.17,4.04,0.0,0.0,2.0,1.0,7.0,3,3,8,1,0,320.0,0,1
217,217,1.0,55.92,11.5,0.0,0.0,13.0,13.0,5.0,3,3,5,1,0,0.0,8851,1
218,218,1.0,53.92,9.625,0.0,0.0,11.0,0.0,8.665,3,3,5,1,0,0.0,0,1
219,219,0.0,18.92,9.25,1.0,1.0,0.0,0.0,1.0,3,3,4,3,0,80.0,500,1
220,220,0.0,50.08,12.54,0.0,0.0,12.0,0.0,2.29,3,3,3,3,0,156.0,0,1
221,221,1.0,65.42,11.0,0.0,0.0,11.0,5.0,20.0,3,3,7,3,0,22.0,0,1
222,222,0.0,17.58,9.0,0.0,0.0,12.0,0.0,1.375,3,1,0,3,0,0.0,0,1
223,223,0.0,18.83,9.54,0.0,0.0,12.0,0.0,0.085,3,1,0,1,0,100.0,0,1
224,224,0.0,37.75,5.5,0.0,0.0,8.0,0.0,0.125,3,1,0,3,0,228.0,0,1
225,225,1.0,23.25,4.0,0.0,0.0,0.0,2.0,0.25,3,1,0,3,0,160.0,0,1
226,226,1.0,18.08,5.5,0.0,0.0,5.0,0.0,0.5,3,1,0,1,0,80.0,0,1
227,227,0.0,22.5,8.46,1.0,1.0,10.0,0.0,2.46,1,1,0,1,0,164.0,0,1
228,228,1.0,19.67,0.375,0.0,0.0,8.0,0.0,2.0,3,3,2,3,0,80.0,0,1
229,229,1.0,22.08,11.0,0.0,0.0,2.0,0.0,0.665,3,1,0,1,0,100.0,0,1
230,230,1.0,25.17,3.5,0.0,0.0,2.0,0.0,0.625,3,3,7,1,0,0.0,7059,1
231,231,0.0,47.42,3.0,0.0,0.0,10.0,0.0,13.875,3,3,2,3,0,519.0,1704,1
232,232,1.0,33.5,1.75,0.0,0.0,10.0,1.0,4.5,3,3,4,3,0,253.0,857,1
233,233,1.0,27.67,13.75,0.0,0.0,9.0,0.0,5.75,3,1,0,3,0,487.0,500,1
234,234,0.0,58.42,21.0,0.0,0.0,3.0,2.0,10.0,3,3,13,1,0,0.0,6700,1
235,235,0.0,20.67,1.835,0.0,0.0,8.0,0.0,2.085,3,3,5,1,0,220.0,2503,1
236,236,1.0,26.17,0.25,0.0,0.0,3.0,2.0,0.0,3,1,0,3,0,0.0,0,1
237,237,1.0,21.33,7.5,0.0,0.0,12.0,0.0,1.415,3,3,1,1,0,80.0,9800,1
238,238,1.0,42.83,4.625,0.0,0.0,8.0,0.0,4.58,3,1,0,1,3,0.0,0,1
239,239,1.0,38.17,10.125,0.0,0.0,10.0,0.0,2.5,3,3,6,1,0,520.0,196,1
240,240,1.0,20.5,10.0,1.0,1.0,0.0,0.0,2.5,3,1,0,1,3,40.0,0,1
241,241,1.0,48.25,25.085,0.0,0.0,9.0,0.0,1.75,3,3,3,1,0,120.0,14,1
242,242,1.0,28.33,5.0,0.0,0.0,9.0,0.0,11.0,3,1,0,3,0,70.0,0,1
244,244,1.0,18.5,2.0,0.0,0.0,3.0,0.0,1.5,3,3,2,1,0,120.0,300,1
245,245,1.0,33.17,3.04,1.0,1.0,0.0,1.0,2.04,3,3,1,3,0,180.0,18027,1
246,246,1.0,45.0,8.5,0.0,0.0,2.0,1.0,14.0,3,3,1,3,0,88.0,2000,1
247,247,0.0,19.67,0.21,0.0,0.0,8.0,1.0,0.29,3,3,11,1,0,80.0,99,1
249,249,1.0,21.83,11.0,0.0,0.0,10.0,0.0,0.29,3,3,6,1,0,121.0,0,1
250,250,1.0,40.25,21.5,0.0,0.0,11.0,5.0,20.0,3,3,11,1,0,0.0,1200,1
251,251,1.0,41.42,5.0,0.0,0.0,8.0,1.0,5.0,3,3,6,3,0,470.0,0,1
252,252,0.0,17.83,11.0,0.0,0.0,10.0,1.0,1.0,3,3,11,1,0,0.0,3000,1
253,253,1.0,23.17,11.125,0.0,0.0,10.0,1.0,0.46,3,3,1,1,0,100.0,0,1
255,255,1.0,18.17,10.25,0.0,0.0,0.0,1.0,1.085,1,1,0,1,0,320.0,13,0
256,256,1.0,20.0,11.045,0.0,0.0,0.0,0.0,2.0,1,1,0,3,0,136.0,0,0
257,257,1.0,20.0,0.0,0.0,0.0,1.0,0.0,0.5,1,1,0,1,0,144.0,0,0
258,258,0.0,20.75,9.54,0.0,0.0,3.0,0.0,0.04,1,1,0,1,0,200.0,1000,0
259,259,0.0,24.5,1.75,1.0,1.0,0.0,0.0,0.165,1,1,0,1,0,132.0,0,0
260,260,1.0,32.75,2.335,0.0,0.0,1.0,1.0,5.75,1,1,0,3,0,292.0,0,0
261,261,0.0,52.17,0.0,1.0,1.0,13.0,13.0,0.0,1,1,0,1,0,0.0,0,0
262,262,0.0,48.17,1.335,0.0,0.0,3.0,8.0,0.335,1,1,0,1,0,0.0,120,0
263,263,0.0,20.42,10.5,1.0,1.0,10.0,1.0,0.0,1,1,0,3,0,154.0,32,0
264,264,1.0,50.75,0.585,0.0,0.0,13.0,13.0,0.0,1,1,0,1,0,145.0,0,0
265,265,1.0,17.08,0.085,1.0,1.0,0.0,0.0,0.04,1,1,0,1,0,140.0,722,0
266,266,1.0,18.33,1.21,1.0,1.0,11.0,6.0,0.0,1,1,0,1,0,100.0,0,0
267,267,0.0,32.0,6.0,0.0,0.0,1.0,0.0,1.25,1,1,0,1,0,272.0,0,0
